# q=  0.12625870E-03  0.12625870E-03  0.00000000E+00  (qpt 1)
#ncbands         Re chi(0,0)              extrap   Re chi(Gmax,Gmax)              extrap
     104     -0.56617303E-05     -0.56734491E-05     -0.50907724E-04     -0.33278655E-02
     105     -0.56622460E-05     -0.56734491E-05     -0.51439950E-04     -0.33278655E-02
     106     -0.56628346E-05     -0.56734491E-05     -0.52003119E-04     -0.33278655E-02
     107     -0.56632997E-05     -0.56734491E-05     -0.52516518E-04     -0.33278655E-02
     108     -0.56637443E-05     -0.56734491E-05     -0.53052679E-04     -0.33278655E-02
     109     -0.56642114E-05     -0.56734491E-05     -0.53658331E-04     -0.33278655E-02
     110     -0.56646031E-05     -0.56734491E-05     -0.54228676E-04     -0.33278655E-02
     111     -0.56650544E-05     -0.56734491E-05     -0.54838326E-04     -0.33278655E-02
     112     -0.56653551E-05     -0.56734491E-05     -0.55421038E-04     -0.33278655E-02
     113     -0.56656864E-05     -0.56734491E-05     -0.55998985E-04     -0.33278655E-02
     114     -0.56660211E-05     -0.56734491E-05     -0.56795025E-04     -0.33278655E-02
     115     -0.56663871E-05     -0.56734491E-05     -0.57598173E-04     -0.33278655E-02
     116     -0.56666853E-05     -0.56734491E-05     -0.58319692E-04     -0.33278655E-02
     117     -0.56670051E-05     -0.56734491E-05     -0.59387740E-04     -0.33278655E-02
     118     -0.56673330E-05     -0.56734491E-05     -0.60451628E-04     -0.33278655E-02
     119     -0.56677077E-05     -0.56734491E-05     -0.61587201E-04     -0.33278655E-02
     120     -0.56680654E-05     -0.56734491E-05     -0.62749102E-04     -0.33278655E-02
     121     -0.56683554E-05     -0.56734491E-05     -0.63766710E-04     -0.33278655E-02
     122     -0.56685748E-05     -0.56734491E-05     -0.64437116E-04     -0.33278655E-02
     123     -0.56688393E-05     -0.56734491E-05     -0.65277784E-04     -0.33278655E-02
     124     -0.56690792E-05     -0.56734491E-05     -0.66158356E-04     -0.33278655E-02
     125     -0.56692993E-05     -0.56734491E-05     -0.67010846E-04     -0.33278655E-02
     126     -0.56694809E-05     -0.56734491E-05     -0.67793721E-04     -0.33278655E-02
     127     -0.56696760E-05     -0.56734491E-05     -0.68761677E-04     -0.33278655E-02
     128     -0.56698739E-05     -0.56734491E-05     -0.69871854E-04     -0.33278655E-02
     129     -0.56700386E-05     -0.56734491E-05     -0.70862793E-04     -0.33278655E-02
     130     -0.56701951E-05     -0.56734491E-05     -0.71813444E-04     -0.33278655E-02
     131     -0.56703391E-05     -0.56734491E-05     -0.72722166E-04     -0.33278655E-02
     132     -0.56705046E-05     -0.56734491E-05     -0.73920941E-04     -0.33278655E-02
     133     -0.56706368E-05     -0.56734491E-05     -0.74947688E-04     -0.33278655E-02
     134     -0.56707788E-05     -0.56734491E-05     -0.76148614E-04     -0.33278655E-02
     135     -0.56708869E-05     -0.56734491E-05     -0.77229303E-04     -0.33278655E-02
     136     -0.56709985E-05     -0.56734491E-05     -0.78244397E-04     -0.33278655E-02
     137     -0.56710926E-05     -0.56734491E-05     -0.79277953E-04     -0.33278655E-02
     138     -0.56711858E-05     -0.56734491E-05     -0.80410481E-04     -0.33278655E-02
     139     -0.56712630E-05     -0.56734491E-05     -0.81535002E-04     -0.33278655E-02
     140     -0.56713464E-05     -0.56734491E-05     -0.82819289E-04     -0.33278655E-02
     141     -0.56714173E-05     -0.56734491E-05     -0.83936123E-04     -0.33278655E-02
     142     -0.56714943E-05     -0.56734491E-05     -0.85195762E-04     -0.33278655E-02
     143     -0.56715583E-05     -0.56734491E-05     -0.86299237E-04     -0.33278655E-02
     144     -0.56716358E-05     -0.56734491E-05     -0.87719121E-04     -0.33278655E-02
     145     -0.56717036E-05     -0.56734491E-05     -0.89011781E-04     -0.33278655E-02
     146     -0.56717754E-05     -0.56734491E-05     -0.90466410E-04     -0.33278655E-02
     147     -0.56718398E-05     -0.56734491E-05     -0.91960520E-04     -0.33278655E-02
     148     -0.56718983E-05     -0.56734491E-05     -0.93439956E-04     -0.33278655E-02
     149     -0.56719600E-05     -0.56734491E-05     -0.95195814E-04     -0.33278655E-02
     150     -0.56720169E-05     -0.56734491E-05     -0.96925225E-04     -0.33278655E-02
     151     -0.56720681E-05     -0.56734491E-05     -0.98723778E-04     -0.33278655E-02
     152     -0.56721121E-05     -0.56734491E-05     -0.10052678E-03     -0.33278655E-02
     153     -0.56721548E-05     -0.56734491E-05     -0.10247937E-03     -0.33278655E-02
     154     -0.56721979E-05     -0.56734491E-05     -0.10468423E-03     -0.33278655E-02
     155     -0.56722358E-05     -0.56734491E-05     -0.10678853E-03     -0.33278655E-02
     156     -0.56722711E-05     -0.56734491E-05     -0.10902603E-03     -0.33278655E-02
     157     -0.56723056E-05     -0.56734491E-05     -0.11130818E-03     -0.33278655E-02
     158     -0.56723380E-05     -0.56734491E-05     -0.11416055E-03     -0.33278655E-02
     159     -0.56723708E-05     -0.56734491E-05     -0.11720252E-03     -0.33278655E-02
     160     -0.56724017E-05     -0.56734491E-05     -0.12009952E-03     -0.33278655E-02
     161     -0.56724334E-05     -0.56734491E-05     -0.12376357E-03     -0.33278655E-02
     162     -0.56724619E-05     -0.56734491E-05     -0.12778456E-03     -0.33278655E-02
     163     -0.56724882E-05     -0.56734491E-05     -0.13218208E-03     -0.33278655E-02
     164     -0.56725091E-05     -0.56734491E-05     -0.13623366E-03     -0.33278655E-02
     165     -0.56725314E-05     -0.56734491E-05     -0.14157451E-03     -0.33278655E-02
     166     -0.56725506E-05     -0.56734491E-05     -0.14629266E-03     -0.33278655E-02
     167     -0.56725694E-05     -0.56734491E-05     -0.15188479E-03     -0.33278655E-02
     168     -0.56725852E-05     -0.56734491E-05     -0.15764311E-03     -0.33278655E-02
     169     -0.56726023E-05     -0.56734491E-05     -0.16500837E-03     -0.33278655E-02
     170     -0.56726168E-05     -0.56734491E-05     -0.17164876E-03     -0.33278655E-02
     171     -0.56726289E-05     -0.56734491E-05     -0.17885373E-03     -0.33278655E-02
     172     -0.56726395E-05     -0.56734491E-05     -0.18742619E-03     -0.33278655E-02
     173     -0.56726494E-05     -0.56734491E-05     -0.19613204E-03     -0.33278655E-02
     174     -0.56726591E-05     -0.56734491E-05     -0.20539227E-03     -0.33278655E-02
     175     -0.56726677E-05     -0.56734491E-05     -0.21563892E-03     -0.33278655E-02
     176     -0.56726752E-05     -0.56734491E-05     -0.22582151E-03     -0.33278655E-02
     177     -0.56726818E-05     -0.56734491E-05     -0.23614672E-03     -0.33278655E-02
     178     -0.56726884E-05     -0.56734491E-05     -0.24763190E-03     -0.33278655E-02
     179     -0.56726943E-05     -0.56734491E-05     -0.25996131E-03     -0.33278655E-02
     180     -0.56726996E-05     -0.56734491E-05     -0.27286662E-03     -0.33278655E-02
     181     -0.56727050E-05     -0.56734491E-05     -0.28669464E-03     -0.33278655E-02
     182     -0.56727105E-05     -0.56734491E-05     -0.30065626E-03     -0.33278655E-02
     183     -0.56727151E-05     -0.56734491E-05     -0.31426257E-03     -0.33278655E-02
     184     -0.56727191E-05     -0.56734491E-05     -0.32756993E-03     -0.33278655E-02
     185     -0.56727233E-05     -0.56734491E-05     -0.34264570E-03     -0.33278655E-02
     186     -0.56727270E-05     -0.56734491E-05     -0.35743863E-03     -0.33278655E-02
     187     -0.56727303E-05     -0.56734491E-05     -0.37229928E-03     -0.33278655E-02
     188     -0.56727337E-05     -0.56734491E-05     -0.38746525E-03     -0.33278655E-02
     189     -0.56727368E-05     -0.56734491E-05     -0.40284386E-03     -0.33278655E-02
     190     -0.56727397E-05     -0.56734491E-05     -0.42020675E-03     -0.33278655E-02
     191     -0.56727424E-05     -0.56734491E-05     -0.43895128E-03     -0.33278655E-02
     192     -0.56727452E-05     -0.56734491E-05     -0.45774562E-03     -0.33278655E-02
     193     -0.56727482E-05     -0.56734491E-05     -0.47788753E-03     -0.33278655E-02
     194     -0.56727508E-05     -0.56734491E-05     -0.49730462E-03     -0.33278655E-02
     195     -0.56727533E-05     -0.56734491E-05     -0.51540394E-03     -0.33278655E-02
     196     -0.56727561E-05     -0.56734491E-05     -0.53585415E-03     -0.33278655E-02
 
# q=  0.80805566E-02  0.80805566E-02  0.00000000E+00  (qpt 8)
#ncbands         Re chi(0,0)              extrap   Re chi(Gmax,Gmax)              extrap
       1     -0.57078663E-05     -0.96721618E-05     -0.21072332E-05     -0.33140792E-02
       2     -0.62725704E-05     -0.96721618E-05     -0.43136410E-05     -0.33140792E-02
       3     -0.64960809E-05     -0.96721618E-05     -0.51499549E-05     -0.33140792E-02
       4     -0.66108762E-05     -0.96721618E-05     -0.62190987E-05     -0.33140792E-02
       5     -0.69025374E-05     -0.96721618E-05     -0.69326623E-05     -0.33140792E-02
       6     -0.69765145E-05     -0.96721618E-05     -0.79724362E-05     -0.33140792E-02
       7     -0.76222423E-05     -0.96721618E-05     -0.99077581E-05     -0.33140792E-02
       8     -0.81080909E-05     -0.96721618E-05     -0.10716086E-04     -0.33140792E-02
       9     -0.85217009E-05     -0.96721618E-05     -0.13166115E-04     -0.33140792E-02
      10     -0.88766695E-05     -0.96721618E-05     -0.15217629E-04     -0.33140792E-02
      11     -0.89779426E-05     -0.96721618E-05     -0.16573050E-04     -0.33140792E-02
      12     -0.91589031E-05     -0.96721618E-05     -0.18651297E-04     -0.33140792E-02
      13     -0.93132908E-05     -0.96721618E-05     -0.20925502E-04     -0.33140792E-02
      14     -0.93532952E-05     -0.96721618E-05     -0.23041055E-04     -0.33140792E-02
      15     -0.93906194E-05     -0.96721618E-05     -0.23560433E-04     -0.33140792E-02
      16     -0.94079628E-05     -0.96721618E-05     -0.24510720E-04     -0.33140792E-02
      17     -0.94251249E-05     -0.96721618E-05     -0.25179866E-04     -0.33140792E-02
      18     -0.94398760E-05     -0.96721618E-05     -0.26275964E-04     -0.33140792E-02
      19     -0.94528389E-05     -0.96721618E-05     -0.27318967E-04     -0.33140792E-02
      20     -0.94664332E-05     -0.96721618E-05     -0.28398616E-04     -0.33140792E-02
      21     -0.94772097E-05     -0.96721618E-05     -0.29706845E-04     -0.33140792E-02
      22     -0.94846071E-05     -0.96721618E-05     -0.30112099E-04     -0.33140792E-02
      23     -0.94919626E-05     -0.96721618E-05     -0.30993357E-04     -0.33140792E-02
      24     -0.95008573E-05     -0.96721618E-05     -0.31362150E-04     -0.33140792E-02
      25     -0.95064868E-05     -0.96721618E-05     -0.31828679E-04     -0.33140792E-02
      26     -0.95118617E-05     -0.96721618E-05     -0.32355555E-04     -0.33140792E-02
      27     -0.95158825E-05     -0.96721618E-05     -0.32718278E-04     -0.33140792E-02
      28     -0.95211280E-05     -0.96721618E-05     -0.33210181E-04     -0.33140792E-02
      29     -0.95248269E-05     -0.96721618E-05     -0.33516381E-04     -0.33140792E-02
      30     -0.95287822E-05     -0.96721618E-05     -0.33865625E-04     -0.33140792E-02
      31     -0.95335338E-05     -0.96721618E-05     -0.34179419E-04     -0.33140792E-02
      32     -0.95392745E-05     -0.96721618E-05     -0.34600097E-04     -0.33140792E-02
      33     -0.95435102E-05     -0.96721618E-05     -0.34843135E-04     -0.33140792E-02
      34     -0.95567312E-05     -0.96721618E-05     -0.35570178E-04     -0.33140792E-02
      35     -0.95627697E-05     -0.96721618E-05     -0.35831700E-04     -0.33140792E-02
      36     -0.95738495E-05     -0.96721618E-05     -0.36468312E-04     -0.33140792E-02
      37     -0.95785718E-05     -0.96721618E-05     -0.36687781E-04     -0.33140792E-02
      38     -0.95821021E-05     -0.96721618E-05     -0.36971643E-04     -0.33140792E-02
      39     -0.95850333E-05     -0.96721618E-05     -0.37146045E-04     -0.33140792E-02
      40     -0.95870886E-05     -0.96721618E-05     -0.37316654E-04     -0.33140792E-02
      41     -0.95889358E-05     -0.96721618E-05     -0.37474260E-04     -0.33140792E-02
      42     -0.95905471E-05     -0.96721618E-05     -0.37653140E-04     -0.33140792E-02
      43     -0.95928500E-05     -0.96721618E-05     -0.37766139E-04     -0.33140792E-02
      44     -0.95943367E-05     -0.96721618E-05     -0.37908554E-04     -0.33140792E-02
      45     -0.95961361E-05     -0.96721618E-05     -0.38106292E-04     -0.33140792E-02
      46     -0.95972414E-05     -0.96721618E-05     -0.38226100E-04     -0.33140792E-02
      47     -0.95989152E-05     -0.96721618E-05     -0.38344649E-04     -0.33140792E-02
      48     -0.96003292E-05     -0.96721618E-05     -0.38514770E-04     -0.33140792E-02
      49     -0.96019441E-05     -0.96721618E-05     -0.38683018E-04     -0.33140792E-02
      50     -0.96030682E-05     -0.96721618E-05     -0.38801143E-04     -0.33140792E-02
      51     -0.96045462E-05     -0.96721618E-05     -0.38991615E-04     -0.33140792E-02
      52     -0.96060019E-05     -0.96721618E-05     -0.39210036E-04     -0.33140792E-02
      53     -0.96074620E-05     -0.96721618E-05     -0.39392189E-04     -0.33140792E-02
      54     -0.96085285E-05     -0.96721618E-05     -0.39566379E-04     -0.33140792E-02
      55     -0.96107499E-05     -0.96721618E-05     -0.39873828E-04     -0.33140792E-02
      56     -0.96123781E-05     -0.96721618E-05     -0.40154994E-04     -0.33140792E-02
      57     -0.96147098E-05     -0.96721618E-05     -0.40435664E-04     -0.33140792E-02
      58     -0.96163503E-05     -0.96721618E-05     -0.40710571E-04     -0.33140792E-02
      59     -0.96183504E-05     -0.96721618E-05     -0.40977199E-04     -0.33140792E-02
      60     -0.96204717E-05     -0.96721618E-05     -0.41322148E-04     -0.33140792E-02
      61     -0.96224013E-05     -0.96721618E-05     -0.41613271E-04     -0.33140792E-02
      62     -0.96236591E-05     -0.96721618E-05     -0.41893876E-04     -0.33140792E-02
      63     -0.96252743E-05     -0.96721618E-05     -0.42180657E-04     -0.33140792E-02
      64     -0.96261880E-05     -0.96721618E-05     -0.42373481E-04     -0.33140792E-02
      65     -0.96274449E-05     -0.96721618E-05     -0.42623849E-04     -0.33140792E-02
      66     -0.96285308E-05     -0.96721618E-05     -0.42841868E-04     -0.33140792E-02
      67     -0.96298847E-05     -0.96721618E-05     -0.43141013E-04     -0.33140792E-02
      68     -0.96308460E-05     -0.96721618E-05     -0.43349210E-04     -0.33140792E-02
      69     -0.96319399E-05     -0.96721618E-05     -0.43610453E-04     -0.33140792E-02
      70     -0.96330379E-05     -0.96721618E-05     -0.43855704E-04     -0.33140792E-02
      71     -0.96338321E-05     -0.96721618E-05     -0.44048863E-04     -0.33140792E-02
      72     -0.96349314E-05     -0.96721618E-05     -0.44339133E-04     -0.33140792E-02
      73     -0.96359461E-05     -0.96721618E-05     -0.44629508E-04     -0.33140792E-02
      74     -0.96366765E-05     -0.96721618E-05     -0.44833142E-04     -0.33140792E-02
      75     -0.96375047E-05     -0.96721618E-05     -0.45038297E-04     -0.33140792E-02
      76     -0.96380765E-05     -0.96721618E-05     -0.45239126E-04     -0.33140792E-02
      77     -0.96387696E-05     -0.96721618E-05     -0.45404557E-04     -0.33140792E-02
      78     -0.96392854E-05     -0.96721618E-05     -0.45549363E-04     -0.33140792E-02
      79     -0.96398538E-05     -0.96721618E-05     -0.45703284E-04     -0.33140792E-02
      80     -0.96403823E-05     -0.96721618E-05     -0.45840236E-04     -0.33140792E-02
      81     -0.96408855E-05     -0.96721618E-05     -0.45976756E-04     -0.33140792E-02
      82     -0.96412987E-05     -0.96721618E-05     -0.46092117E-04     -0.33140792E-02
      83     -0.96416981E-05     -0.96721618E-05     -0.46204782E-04     -0.33140792E-02
      84     -0.96421350E-05     -0.96721618E-05     -0.46352760E-04     -0.33140792E-02
      85     -0.96426070E-05     -0.96721618E-05     -0.46482231E-04     -0.33140792E-02
      86     -0.96431065E-05     -0.96721618E-05     -0.46657423E-04     -0.33140792E-02
      87     -0.96435300E-05     -0.96721618E-05     -0.46749895E-04     -0.33140792E-02
      88     -0.96439418E-05     -0.96721618E-05     -0.46898816E-04     -0.33140792E-02
      89     -0.96443217E-05     -0.96721618E-05     -0.47012118E-04     -0.33140792E-02
      90     -0.96447255E-05     -0.96721618E-05     -0.47177808E-04     -0.33140792E-02
      91     -0.96450533E-05     -0.96721618E-05     -0.47309544E-04     -0.33140792E-02
      92     -0.96456078E-05     -0.96721618E-05     -0.47547103E-04     -0.33140792E-02
      93     -0.96460997E-05     -0.96721618E-05     -0.47749289E-04     -0.33140792E-02
      94     -0.96464424E-05     -0.96721618E-05     -0.47934831E-04     -0.33140792E-02
      95     -0.96467897E-05     -0.96721618E-05     -0.48092355E-04     -0.33140792E-02
      96     -0.96472537E-05     -0.96721618E-05     -0.48324823E-04     -0.33140792E-02
      97     -0.96478196E-05     -0.96721618E-05     -0.48569375E-04     -0.33140792E-02
      98     -0.96482170E-05     -0.96721618E-05     -0.48768619E-04     -0.33140792E-02
      99     -0.96486145E-05     -0.96721618E-05     -0.48950213E-04     -0.33140792E-02
     100     -0.96489118E-05     -0.96721618E-05     -0.49072705E-04     -0.33140792E-02
     101     -0.96492788E-05     -0.96721618E-05     -0.49227758E-04     -0.33140792E-02
     102     -0.96496182E-05     -0.96721618E-05     -0.49403797E-04     -0.33140792E-02
     103     -0.96509721E-05     -0.96721618E-05     -0.50130554E-04     -0.33140792E-02
     104     -0.96521681E-05     -0.96721618E-05     -0.50692655E-04     -0.33140792E-02
     105     -0.96530479E-05     -0.96721618E-05     -0.51221601E-04     -0.33140792E-02
     106     -0.96540520E-05     -0.96721618E-05     -0.51781235E-04     -0.33140792E-02
     107     -0.96548456E-05     -0.96721618E-05     -0.52291548E-04     -0.33140792E-02
     108     -0.96556041E-05     -0.96721618E-05     -0.52824229E-04     -0.33140792E-02
     109     -0.96564012E-05     -0.96721618E-05     -0.53425888E-04     -0.33140792E-02
     110     -0.96570695E-05     -0.96721618E-05     -0.53992449E-04     -0.33140792E-02
     111     -0.96578395E-05     -0.96721618E-05     -0.54598259E-04     -0.33140792E-02
     112     -0.96583526E-05     -0.96721618E-05     -0.55177003E-04     -0.33140792E-02
     113     -0.96589181E-05     -0.96721618E-05     -0.55751082E-04     -0.33140792E-02
     114     -0.96594892E-05     -0.96721618E-05     -0.56541763E-04     -0.33140792E-02
     115     -0.96601137E-05     -0.96721618E-05     -0.57339522E-04     -0.33140792E-02
     116     -0.96606224E-05     -0.96721618E-05     -0.58055973E-04     -0.33140792E-02
     117     -0.96611682E-05     -0.96721618E-05     -0.59115618E-04     -0.33140792E-02
     118     -0.96617279E-05     -0.96721618E-05     -0.60171509E-04     -0.33140792E-02
     119     -0.96623672E-05     -0.96721618E-05     -0.61298618E-04     -0.33140792E-02
     120     -0.96629775E-05     -0.96721618E-05     -0.62452637E-04     -0.33140792E-02
     121     -0.96634723E-05     -0.96721618E-05     -0.63463368E-04     -0.33140792E-02
     122     -0.96638465E-05     -0.96721618E-05     -0.64129793E-04     -0.33140792E-02
     123     -0.96642976E-05     -0.96721618E-05     -0.64965388E-04     -0.33140792E-02
     124     -0.96647069E-05     -0.96721618E-05     -0.65841205E-04     -0.33140792E-02
     125     -0.96650822E-05     -0.96721618E-05     -0.66688874E-04     -0.33140792E-02
     126     -0.96653920E-05     -0.96721618E-05     -0.67467330E-04     -0.33140792E-02
     127     -0.96657249E-05     -0.96721618E-05     -0.68430146E-04     -0.33140792E-02
     128     -0.96660623E-05     -0.96721618E-05     -0.69534359E-04     -0.33140792E-02
     129     -0.96663434E-05     -0.96721618E-05     -0.70520337E-04     -0.33140792E-02
     130     -0.96666104E-05     -0.96721618E-05     -0.71466047E-04     -0.33140792E-02
     131     -0.96668559E-05     -0.96721618E-05     -0.72369869E-04     -0.33140792E-02
     132     -0.96671384E-05     -0.96721618E-05     -0.73562274E-04     -0.33140792E-02
     133     -0.96673639E-05     -0.96721618E-05     -0.74583259E-04     -0.33140792E-02
     134     -0.96676061E-05     -0.96721618E-05     -0.75777462E-04     -0.33140792E-02
     135     -0.96677906E-05     -0.96721618E-05     -0.76851619E-04     -0.33140792E-02
     136     -0.96679810E-05     -0.96721618E-05     -0.77860503E-04     -0.33140792E-02
     137     -0.96681414E-05     -0.96721618E-05     -0.78887895E-04     -0.33140792E-02
     138     -0.96683004E-05     -0.96721618E-05     -0.80013059E-04     -0.33140792E-02
     139     -0.96684322E-05     -0.96721618E-05     -0.81130922E-04     -0.33140792E-02
     140     -0.96685744E-05     -0.96721618E-05     -0.82406883E-04     -0.33140792E-02
     141     -0.96686955E-05     -0.96721618E-05     -0.83516489E-04     -0.33140792E-02
     142     -0.96688267E-05     -0.96721618E-05     -0.84767492E-04     -0.33140792E-02
     143     -0.96689359E-05     -0.96721618E-05     -0.85863198E-04     -0.33140792E-02
     144     -0.96690682E-05     -0.96721618E-05     -0.87272988E-04     -0.33140792E-02
     145     -0.96691839E-05     -0.96721618E-05     -0.88556285E-04     -0.33140792E-02
     146     -0.96693064E-05     -0.96721618E-05     -0.89999995E-04     -0.33140792E-02
     147     -0.96694162E-05     -0.96721618E-05     -0.91482985E-04     -0.33140792E-02
     148     -0.96695161E-05     -0.96721618E-05     -0.92950590E-04     -0.33140792E-02
     149     -0.96696212E-05     -0.96721618E-05     -0.94691647E-04     -0.33140792E-02
     150     -0.96697184E-05     -0.96721618E-05     -0.96405404E-04     -0.33140792E-02
     151     -0.96698057E-05     -0.96721618E-05     -0.98187487E-04     -0.33140792E-02
     152     -0.96698808E-05     -0.96721618E-05     -0.99972953E-04     -0.33140792E-02
     153     -0.96699537E-05     -0.96721618E-05     -0.10190550E-03     -0.33140792E-02
     154     -0.96700272E-05     -0.96721618E-05     -0.10408622E-03     -0.33140792E-02
     155     -0.96700918E-05     -0.96721618E-05     -0.10616741E-03     -0.33140792E-02
     156     -0.96701520E-05     -0.96721618E-05     -0.10837891E-03     -0.33140792E-02
     157     -0.96702110E-05     -0.96721618E-05     -0.11063504E-03     -0.33140792E-02
     158     -0.96702661E-05     -0.96721618E-05     -0.11345219E-03     -0.33140792E-02
     159     -0.96703221E-05     -0.96721618E-05     -0.11645746E-03     -0.33140792E-02
     160     -0.96703749E-05     -0.96721618E-05     -0.11931904E-03     -0.33140792E-02
     161     -0.96704289E-05     -0.96721618E-05     -0.12293976E-03     -0.33140792E-02
     162     -0.96704776E-05     -0.96721618E-05     -0.12691334E-03     -0.33140792E-02
     163     -0.96705224E-05     -0.96721618E-05     -0.13125938E-03     -0.33140792E-02
     164     -0.96705580E-05     -0.96721618E-05     -0.13526427E-03     -0.33140792E-02
     165     -0.96705961E-05     -0.96721618E-05     -0.14054537E-03     -0.33140792E-02
     166     -0.96706289E-05     -0.96721618E-05     -0.14521327E-03     -0.33140792E-02
     167     -0.96706608E-05     -0.96721618E-05     -0.15074855E-03     -0.33140792E-02
     168     -0.96706879E-05     -0.96721618E-05     -0.15644856E-03     -0.33140792E-02
     169     -0.96707171E-05     -0.96721618E-05     -0.16374878E-03     -0.33140792E-02
     170     -0.96707418E-05     -0.96721618E-05     -0.17033333E-03     -0.33140792E-02
     171     -0.96707625E-05     -0.96721618E-05     -0.17747740E-03     -0.33140792E-02
     172     -0.96707805E-05     -0.96721618E-05     -0.18598001E-03     -0.33140792E-02
     173     -0.96707974E-05     -0.96721618E-05     -0.19462055E-03     -0.33140792E-02
     174     -0.96708140E-05     -0.96721618E-05     -0.20381215E-03     -0.33140792E-02
     175     -0.96708287E-05     -0.96721618E-05     -0.21398993E-03     -0.33140792E-02
     176     -0.96708414E-05     -0.96721618E-05     -0.22410478E-03     -0.33140792E-02
     177     -0.96708526E-05     -0.96721618E-05     -0.23436537E-03     -0.33140792E-02
     178     -0.96708639E-05     -0.96721618E-05     -0.24578062E-03     -0.33140792E-02
     179     -0.96708739E-05     -0.96721618E-05     -0.25803424E-03     -0.33140792E-02
     180     -0.96708831E-05     -0.96721618E-05     -0.27086857E-03     -0.33140792E-02
     181     -0.96708922E-05     -0.96721618E-05     -0.28462633E-03     -0.33140792E-02
     182     -0.96709016E-05     -0.96721618E-05     -0.29851153E-03     -0.33140792E-02
     183     -0.96709094E-05     -0.96721618E-05     -0.31205165E-03     -0.33140792E-02
     184     -0.96709162E-05     -0.96721618E-05     -0.32529639E-03     -0.33140792E-02
     185     -0.96709235E-05     -0.96721618E-05     -0.34030273E-03     -0.33140792E-02
     186     -0.96709299E-05     -0.96721618E-05     -0.35502908E-03     -0.33140792E-02
     187     -0.96709354E-05     -0.96721618E-05     -0.36983253E-03     -0.33140792E-02
     188     -0.96709412E-05     -0.96721618E-05     -0.38493559E-03     -0.33140792E-02
     189     -0.96709465E-05     -0.96721618E-05     -0.40024754E-03     -0.33140792E-02
     190     -0.96709515E-05     -0.96721618E-05     -0.41754590E-03     -0.33140792E-02
     191     -0.96709561E-05     -0.96721618E-05     -0.43622112E-03     -0.33140792E-02
     192     -0.96709609E-05     -0.96721618E-05     -0.45495977E-03     -0.33140792E-02
     193     -0.96709660E-05     -0.96721618E-05     -0.47504751E-03     -0.33140792E-02
     194     -0.96709704E-05     -0.96721618E-05     -0.49442386E-03     -0.33140792E-02
     195     -0.96709748E-05     -0.96721618E-05     -0.51248925E-03     -0.33140792E-02
     196     -0.96709795E-05     -0.96721618E-05     -0.53290906E-03     -0.33140792E-02
 
# q=  0.10226954E-01  0.10226954E-01  0.00000000E+00  (qpt 9)
#ncbands         Re chi(0,0)              extrap   Re chi(Gmax,Gmax)              extrap
       1     -0.91299936E-05     -0.15477824E-04     -0.20939915E-05     -0.32984319E-02
       2     -0.10033935E-04     -0.15477824E-04     -0.42916154E-05     -0.32984319E-02
       3     -0.10391829E-04     -0.15477824E-04     -0.51250706E-05     -0.32984319E-02
       4     -0.10575759E-04     -0.15477824E-04     -0.61894604E-05     -0.32984319E-02
       5     -0.11042503E-04     -0.15477824E-04     -0.69009526E-05     -0.32984319E-02
       6     -0.11161160E-04     -0.15477824E-04     -0.79346963E-05     -0.32984319E-02
       7     -0.12194655E-04     -0.15477824E-04     -0.98652754E-05     -0.32984319E-02
       8     -0.12971724E-04     -0.15477824E-04     -0.10664957E-04     -0.32984319E-02
       9     -0.13633963E-04     -0.15477824E-04     -0.13104197E-04     -0.32984319E-02
      10     -0.14202637E-04     -0.15477824E-04     -0.15146155E-04     -0.32984319E-02
      11     -0.14364944E-04     -0.15477824E-04     -0.16496982E-04     -0.32984319E-02
      12     -0.14655109E-04     -0.15477824E-04     -0.18565810E-04     -0.32984319E-02
      13     -0.14902492E-04     -0.15477824E-04     -0.20832766E-04     -0.32984319E-02
      14     -0.14966652E-04     -0.15477824E-04     -0.22941560E-04     -0.32984319E-02
      15     -0.15026447E-04     -0.15477824E-04     -0.23458930E-04     -0.32984319E-02
      16     -0.15054266E-04     -0.15477824E-04     -0.24405823E-04     -0.32984319E-02
      17     -0.15081773E-04     -0.15477824E-04     -0.25072535E-04     -0.32984319E-02
      18     -0.15105450E-04     -0.15477824E-04     -0.26164321E-04     -0.32984319E-02
      19     -0.15126257E-04     -0.15477824E-04     -0.27202692E-04     -0.32984319E-02
      20     -0.15148054E-04     -0.15477824E-04     -0.28277573E-04     -0.32984319E-02
      21     -0.15165334E-04     -0.15477824E-04     -0.29580912E-04     -0.32984319E-02
      22     -0.15177194E-04     -0.15477824E-04     -0.29984270E-04     -0.32984319E-02
      23     -0.15188996E-04     -0.15477824E-04     -0.30862024E-04     -0.32984319E-02
      24     -0.15203260E-04     -0.15477824E-04     -0.31229101E-04     -0.32984319E-02
      25     -0.15212289E-04     -0.15477824E-04     -0.31693688E-04     -0.32984319E-02
      26     -0.15220907E-04     -0.15477824E-04     -0.32218493E-04     -0.32984319E-02
      27     -0.15227356E-04     -0.15477824E-04     -0.32579492E-04     -0.32984319E-02
      28     -0.15235765E-04     -0.15477824E-04     -0.33069316E-04     -0.32984319E-02
      29     -0.15241698E-04     -0.15477824E-04     -0.33373999E-04     -0.32984319E-02
      30     -0.15248040E-04     -0.15477824E-04     -0.33721792E-04     -0.32984319E-02
