# q=  0.10000000E-02  0.00000000E+00  0.00000000E+00  (qpt 1)
#ncbands         Re chi(0,0)              extrap   Re chi(Gmax,Gmax)              extrap
     125     -0.84583976E-04     -0.84646671E-04     -0.73083794E-04     -0.34333974E-02
     126     -0.84586711E-04     -0.84646671E-04     -0.73772448E-04     -0.34333974E-02
     127     -0.84589643E-04     -0.84646671E-04     -0.74614928E-04     -0.34333974E-02
     128     -0.84592620E-04     -0.84646671E-04     -0.75585151E-04     -0.34333974E-02
     129     -0.84595100E-04     -0.84646671E-04     -0.76493295E-04     -0.34333974E-02
     130     -0.84597477E-04     -0.84646671E-04     -0.77321874E-04     -0.34333974E-02
     131     -0.84599634E-04     -0.84646671E-04     -0.78160286E-04     -0.34333974E-02
     132     -0.84602142E-04     -0.84646671E-04     -0.79177982E-04     -0.34333974E-02
     133     -0.84604154E-04     -0.84646671E-04     -0.80089937E-04     -0.34333974E-02
     134     -0.84606298E-04     -0.84646671E-04     -0.81218313E-04     -0.34333974E-02
     135     -0.84607908E-04     -0.84646671E-04     -0.82211414E-04     -0.34333974E-02
     136     -0.84609597E-04     -0.84646671E-04     -0.83148156E-04     -0.34333974E-02
     137     -0.84611013E-04     -0.84646671E-04     -0.84106376E-04     -0.34333974E-02
     138     -0.84612423E-04     -0.84646671E-04     -0.85155549E-04     -0.34333974E-02
     139     -0.84613587E-04     -0.84646671E-04     -0.86268359E-04     -0.34333974E-02
     140     -0.84614848E-04     -0.84646671E-04     -0.87529817E-04     -0.34333974E-02
     141     -0.84615927E-04     -0.84646671E-04     -0.88553474E-04     -0.34333974E-02
     142     -0.84617094E-04     -0.84646671E-04     -0.89698293E-04     -0.34333974E-02
     143     -0.84618065E-04     -0.84646671E-04     -0.90732611E-04     -0.34333974E-02
     144     -0.84619242E-04     -0.84646671E-04     -0.92060764E-04     -0.34333974E-02
     145     -0.84620263E-04     -0.84646671E-04     -0.93373675E-04     -0.34333974E-02
     146     -0.84621342E-04     -0.84646671E-04     -0.94788213E-04     -0.34333974E-02
     147     -0.84622316E-04     -0.84646671E-04     -0.96356753E-04     -0.34333974E-02
     148     -0.84623206E-04     -0.84646671E-04     -0.97818395E-04     -0.34333974E-02
     149     -0.84624130E-04     -0.84646671E-04     -0.99558194E-04     -0.34333974E-02
     150     -0.84624994E-04     -0.84646671E-04     -0.10138598E-03     -0.34333974E-02
     151     -0.84625769E-04     -0.84646671E-04     -0.10339196E-03     -0.34333974E-02
     152     -0.84626436E-04     -0.84646671E-04     -0.10525476E-03     -0.34333974E-02
     153     -0.84627085E-04     -0.84646671E-04     -0.10733381E-03     -0.34333974E-02
     154     -0.84627737E-04     -0.84646671E-04     -0.10978228E-03     -0.34333974E-02
     155     -0.84628310E-04     -0.84646671E-04     -0.11205110E-03     -0.34333974E-02
     156     -0.84628847E-04     -0.84646671E-04     -0.11448239E-03     -0.34333974E-02
     157     -0.84629371E-04     -0.84646671E-04     -0.11726641E-03     -0.34333974E-02
     158     -0.84629857E-04     -0.84646671E-04     -0.12020418E-03     -0.34333974E-02
     159     -0.84630348E-04     -0.84646671E-04     -0.12368620E-03     -0.34333974E-02
     160     -0.84630812E-04     -0.84646671E-04     -0.12705382E-03     -0.34333974E-02
     161     -0.84631292E-04     -0.84646671E-04     -0.13136824E-03     -0.34333974E-02
     162     -0.84631719E-04     -0.84646671E-04     -0.13583299E-03     -0.34333974E-02
     163     -0.84632117E-04     -0.84646671E-04     -0.14041039E-03     -0.34333974E-02
     164     -0.84632431E-04     -0.84646671E-04     -0.14472425E-03     -0.34333974E-02
     165     -0.84632767E-04     -0.84646671E-04     -0.15011416E-03     -0.34333974E-02
     166     -0.84633056E-04     -0.84646671E-04     -0.15547838E-03     -0.34333974E-02
     167     -0.84633339E-04     -0.84646671E-04     -0.16104020E-03     -0.34333974E-02
     168     -0.84633580E-04     -0.84646671E-04     -0.16718519E-03     -0.34333974E-02
     169     -0.84633841E-04     -0.84646671E-04     -0.17383665E-03     -0.34333974E-02
     170     -0.84634062E-04     -0.84646671E-04     -0.18103737E-03     -0.34333974E-02
     171     -0.84634247E-04     -0.84646671E-04     -0.19007489E-03     -0.34333974E-02
     172     -0.84634407E-04     -0.84646671E-04     -0.19905000E-03     -0.34333974E-02
     173     -0.84634558E-04     -0.84646671E-04     -0.20810697E-03     -0.34333974E-02
     174     -0.84634705E-04     -0.84646671E-04     -0.21878987E-03     -0.34333974E-02
     175     -0.84634836E-04     -0.84646671E-04     -0.22933978E-03     -0.34333974E-02
     176     -0.84634949E-04     -0.84646671E-04     -0.24005638E-03     -0.34333974E-02
     177     -0.84635048E-04     -0.84646671E-04     -0.24990309E-03     -0.34333974E-02
     178     -0.84635150E-04     -0.84646671E-04     -0.26175808E-03     -0.34333974E-02
     179     -0.84635240E-04     -0.84646671E-04     -0.27437218E-03     -0.34333974E-02
     180     -0.84635320E-04     -0.84646671E-04     -0.28730162E-03     -0.34333974E-02
     181     -0.84635402E-04     -0.84646671E-04     -0.30195102E-03     -0.34333974E-02
     182     -0.84635484E-04     -0.84646671E-04     -0.31720926E-03     -0.34333974E-02
     183     -0.84635554E-04     -0.84646671E-04     -0.33242459E-03     -0.34333974E-02
     184     -0.84635615E-04     -0.84646671E-04     -0.34758517E-03     -0.34333974E-02
     185     -0.84635680E-04     -0.84646671E-04     -0.36355894E-03     -0.34333974E-02
     186     -0.84635735E-04     -0.84646671E-04     -0.37758636E-03     -0.34333974E-02
     187     -0.84635784E-04     -0.84646671E-04     -0.39361314E-03     -0.34333974E-02
     188     -0.84635836E-04     -0.84646671E-04     -0.41040926E-03     -0.34333974E-02
     189     -0.84635883E-04     -0.84646671E-04     -0.42795320E-03     -0.34333974E-02
     190     -0.84635927E-04     -0.84646671E-04     -0.44514565E-03     -0.34333974E-02
     191     -0.84635968E-04     -0.84646671E-04     -0.46274423E-03     -0.34333974E-02
     192     -0.84636011E-04     -0.84646671E-04     -0.48293299E-03     -0.34333974E-02
     193     -0.84636056E-04     -0.84646671E-04     -0.50228967E-03     -0.34333974E-02
     194     -0.84636095E-04     -0.84646671E-04     -0.52078964E-03     -0.34333974E-02
     195     -0.84636133E-04     -0.84646671E-04     -0.53739257E-03     -0.34333974E-02
     196     -0.84636175E-04     -0.84646671E-04     -0.55850714E-03     -0.34333974E-02
 
# q=  0.00000000E+00  0.83333333E-01  0.00000000E+00  (qpt 3)
#ncbands         Re chi(0,0)              extrap   Re chi(Gmax,Gmax)              extrap
       1     -0.18714633E-03     -0.32503094E-03     -0.21896181E-05     -0.33819196E-02
       2     -0.20645167E-03     -0.32503094E-03     -0.44449660E-05     -0.33819196E-02
       3     -0.21422673E-03     -0.32503094E-03     -0.52871725E-05     -0.33819196E-02
       4     -0.21836519E-03     -0.32503094E-03     -0.63757604E-05     -0.33819196E-02
       5     -0.22816859E-03     -0.32503094E-03     -0.70989208E-05     -0.33819196E-02
       6     -0.23098786E-03     -0.32503094E-03     -0.81645213E-05     -0.33819196E-02
       7     -0.25285947E-03     -0.32503094E-03     -0.10135621E-04     -0.33819196E-02
       8     -0.26873889E-03     -0.32503094E-03     -0.10985201E-04     -0.33819196E-02
       9     -0.28300932E-03     -0.32503094E-03     -0.13464223E-04     -0.33819196E-02
      10     -0.29563867E-03     -0.32503094E-03     -0.15550923E-04     -0.33819196E-02
      11     -0.29933296E-03     -0.32503094E-03     -0.16904817E-04     -0.33819196E-02
      12     -0.30610293E-03     -0.32503094E-03     -0.19044998E-04     -0.33819196E-02
      13     -0.31168076E-03     -0.32503094E-03     -0.21330316E-04     -0.33819196E-02
      14     -0.31320348E-03     -0.32503094E-03     -0.23506823E-04     -0.33819196E-02
      15     -0.31453945E-03     -0.32503094E-03     -0.24030745E-04     -0.33819196E-02
      16     -0.31520479E-03     -0.32503094E-03     -0.24993850E-04     -0.33819196E-02
      17     -0.31583501E-03     -0.32503094E-03     -0.25677002E-04     -0.33819196E-02
      18     -0.31641753E-03     -0.32503094E-03     -0.26790743E-04     -0.33819196E-02
      19     -0.31693028E-03     -0.32503094E-03     -0.27855504E-04     -0.33819196E-02
      20     -0.31744153E-03     -0.32503094E-03     -0.28958100E-04     -0.33819196E-02
      21     -0.31784760E-03     -0.32503094E-03     -0.30281513E-04     -0.33819196E-02
      22     -0.31812386E-03     -0.32503094E-03     -0.30696745E-04     -0.33819196E-02
      23     -0.31840973E-03     -0.32503094E-03     -0.31585451E-04     -0.33819196E-02
      24     -0.31874645E-03     -0.32503094E-03     -0.31961723E-04     -0.33819196E-02
      25     -0.31895976E-03     -0.32503094E-03     -0.32436327E-04     -0.33819196E-02
      26     -0.31916183E-03     -0.32503094E-03     -0.32969408E-04     -0.33819196E-02
      27     -0.31931426E-03     -0.32503094E-03     -0.33338569E-04     -0.33819196E-02
      28     -0.31950996E-03     -0.32503094E-03     -0.33833682E-04     -0.33819196E-02
      29     -0.31965021E-03     -0.32503094E-03     -0.34147702E-04     -0.33819196E-02
      30     -0.31979828E-03     -0.32503094E-03     -0.34505038E-04     -0.33819196E-02
      31     -0.31997561E-03     -0.32503094E-03     -0.34822981E-04     -0.33819196E-02
      32     -0.32018596E-03     -0.32503094E-03     -0.35251916E-04     -0.33819196E-02
      33     -0.32034180E-03     -0.32503094E-03     -0.35499387E-04     -0.33819196E-02
      34     -0.32082249E-03     -0.32503094E-03     -0.36241090E-04     -0.33819196E-02
      35     -0.32104324E-03     -0.32503094E-03     -0.36509793E-04     -0.33819196E-02
      36     -0.32144920E-03     -0.32503094E-03     -0.37160354E-04     -0.33819196E-02
      37     -0.32162295E-03     -0.32503094E-03     -0.37384804E-04     -0.33819196E-02
      38     -0.32175427E-03     -0.32503094E-03     -0.37673085E-04     -0.33819196E-02
      39     -0.32186313E-03     -0.32503094E-03     -0.37850939E-04     -0.33819196E-02
      40     -0.32194018E-03     -0.32503094E-03     -0.38025082E-04     -0.33819196E-02
      41     -0.32200914E-03     -0.32503094E-03     -0.38186177E-04     -0.33819196E-02
      42     -0.32206947E-03     -0.32503094E-03     -0.38368904E-04     -0.33819196E-02
      43     -0.32215396E-03     -0.32503094E-03     -0.38483823E-04     -0.33819196E-02
      44     -0.32220855E-03     -0.32503094E-03     -0.38629060E-04     -0.33819196E-02
      45     -0.32227449E-03     -0.32503094E-03     -0.38831085E-04     -0.33819196E-02
      46     -0.32231520E-03     -0.32503094E-03     -0.38953508E-04     -0.33819196E-02
      47     -0.32237609E-03     -0.32503094E-03     -0.39074461E-04     -0.33819196E-02
      48     -0.32242823E-03     -0.32503094E-03     -0.39248779E-04     -0.33819196E-02
      49     -0.32248625E-03     -0.32503094E-03     -0.39420683E-04     -0.33819196E-02
      50     -0.32252628E-03     -0.32503094E-03     -0.39541505E-04     -0.33819196E-02
      51     -0.32257980E-03     -0.32503094E-03     -0.39736197E-04     -0.33819196E-02
      52     -0.32263300E-03     -0.32503094E-03     -0.39959501E-04     -0.33819196E-02
      53     -0.32268536E-03     -0.32503094E-03     -0.40145586E-04     -0.33819196E-02
      54     -0.32272432E-03     -0.32503094E-03     -0.40323408E-04     -0.33819196E-02
      55     -0.32280658E-03     -0.32503094E-03     -0.40638441E-04     -0.33819196E-02
      56     -0.32286642E-03     -0.32503094E-03     -0.40926204E-04     -0.33819196E-02
      57     -0.32295195E-03     -0.32503094E-03     -0.41212940E-04     -0.33819196E-02
      58     -0.32301196E-03     -0.32503094E-03     -0.41495166E-04     -0.33819196E-02
      59     -0.32308639E-03     -0.32503094E-03     -0.41768539E-04     -0.33819196E-02
      60     -0.32316485E-03     -0.32503094E-03     -0.42120912E-04     -0.33819196E-02
      61     -0.32323604E-03     -0.32503094E-03     -0.42417845E-04     -0.33819196E-02
      62     -0.32328253E-03     -0.32503094E-03     -0.42706895E-04     -0.33819196E-02
      63     -0.32334170E-03     -0.32503094E-03     -0.43000565E-04     -0.33819196E-02
      64     -0.32337529E-03     -0.32503094E-03     -0.43198080E-04     -0.33819196E-02
      65     -0.32342135E-03     -0.32503094E-03     -0.43453536E-04     -0.33819196E-02
      66     -0.32346067E-03     -0.32503094E-03     -0.43676434E-04     -0.33819196E-02
      67     -0.32351004E-03     -0.32503094E-03     -0.43980493E-04     -0.33819196E-02
      68     -0.32354542E-03     -0.32503094E-03     -0.44193110E-04     -0.33819196E-02
      69     -0.32358552E-03     -0.32503094E-03     -0.44459216E-04     -0.33819196E-02
      70     -0.32362593E-03     -0.32503094E-03     -0.44709576E-04     -0.33819196E-02
      71     -0.32365483E-03     -0.32503094E-03     -0.44906137E-04     -0.33819196E-02
      72     -0.32369514E-03     -0.32503094E-03     -0.45201739E-04     -0.33819196E-02
      73     -0.32373177E-03     -0.32503094E-03     -0.45495994E-04     -0.33819196E-02
      74     -0.32375840E-03     -0.32503094E-03     -0.45706045E-04     -0.33819196E-02
      75     -0.32378839E-03     -0.32503094E-03     -0.45915215E-04     -0.33819196E-02
      76     -0.32380975E-03     -0.32503094E-03     -0.46120261E-04     -0.33819196E-02
      77     -0.32383451E-03     -0.32503094E-03     -0.46288771E-04     -0.33819196E-02
      78     -0.32385340E-03     -0.32503094E-03     -0.46437176E-04     -0.33819196E-02
      79     -0.32387400E-03     -0.32503094E-03     -0.46594671E-04     -0.33819196E-02
      80     -0.32389290E-03     -0.32503094E-03     -0.46734626E-04     -0.33819196E-02
      81     -0.32391127E-03     -0.32503094E-03     -0.46874082E-04     -0.33819196E-02
      82     -0.32392615E-03     -0.32503094E-03     -0.46992062E-04     -0.33819196E-02
      83     -0.32394052E-03     -0.32503094E-03     -0.47106719E-04     -0.33819196E-02
      84     -0.32395633E-03     -0.32503094E-03     -0.47257679E-04     -0.33819196E-02
      85     -0.32397310E-03     -0.32503094E-03     -0.47389749E-04     -0.33819196E-02
      86     -0.32399117E-03     -0.32503094E-03     -0.47565014E-04     -0.33819196E-02
      87     -0.32400654E-03     -0.32503094E-03     -0.47663060E-04     -0.33819196E-02
      88     -0.32402149E-03     -0.32503094E-03     -0.47815406E-04     -0.33819196E-02
      89     -0.32403518E-03     -0.32503094E-03     -0.47931429E-04     -0.33819196E-02
      90     -0.32404967E-03     -0.32503094E-03     -0.48100142E-04     -0.33819196E-02
      91     -0.32406154E-03     -0.32503094E-03     -0.48234529E-04     -0.33819196E-02
      92     -0.32408156E-03     -0.32503094E-03     -0.48477752E-04     -0.33819196E-02
      93     -0.32409924E-03     -0.32503094E-03     -0.48684647E-04     -0.33819196E-02
      94     -0.32411162E-03     -0.32503094E-03     -0.48874308E-04     -0.33819196E-02
      95     -0.32412422E-03     -0.32503094E-03     -0.49036142E-04     -0.33819196E-02
      96     -0.32414095E-03     -0.32503094E-03     -0.49274724E-04     -0.33819196E-02
      97     -0.32416152E-03     -0.32503094E-03     -0.49527044E-04     -0.33819196E-02
      98     -0.32417571E-03     -0.32503094E-03     -0.49727554E-04     -0.33819196E-02
      99     -0.32419012E-03     -0.32503094E-03     -0.49917380E-04     -0.33819196E-02
     100     -0.32420082E-03     -0.32503094E-03     -0.50043077E-04     -0.33819196E-02
     101     -0.32421398E-03     -0.32503094E-03     -0.50201163E-04     -0.33819196E-02
     102     -0.32422622E-03     -0.32503094E-03     -0.50381067E-04     -0.33819196E-02
     103     -0.32427502E-03     -0.32503094E-03     -0.51123865E-04     -0.33819196E-02
     104     -0.32431763E-03     -0.32503094E-03     -0.51690441E-04     -0.33819196E-02
     105     -0.32434917E-03     -0.32503094E-03     -0.52226040E-04     -0.33819196E-02
     106     -0.32438534E-03     -0.32503094E-03     -0.52806292E-04     -0.33819196E-02
     107     -0.32441372E-03     -0.32503094E-03     -0.53355801E-04     -0.33819196E-02
     108     -0.32444087E-03     -0.32503094E-03     -0.53922331E-04     -0.33819196E-02
     109     -0.32446953E-03     -0.32503094E-03     -0.54537104E-04     -0.33819196E-02
     110     -0.32449382E-03     -0.32503094E-03     -0.55106737E-04     -0.33819196E-02
     111     -0.32452134E-03     -0.32503094E-03     -0.55726721E-04     -0.33819196E-02
